CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TotalSpend,GroupId,GroupMemberId,Deck,RoomNum,RoomSide,GroupSize,HomePlanet_0.0,HomePlanet_1.0,HomePlanet_2.0,Destination_0.0,Destination_1.0,Destination_2.0
0.0,16.0,0.0,0.0,3.0,0.0,0.0,1099.0,0,1102.0,220,5,5.0,48.0,0.0,7,True,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,220,6,6.0,37.0,0.0,7,True,False,False,False,False,True
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,220,7,6.0,37.0,0.0,7,True,False,False,True,False,False
0.0,21.0,0.0,2237.0,0.0,119.0,0.0,0.0,0,2356.0,221,1,4.0,13.0,1.0,7,False,False,True,False,False,True
0.0,23.0,0.0,1215.0,80.0,1.0,2.0,0.0,0,1298.0,221,2,4.0,13.0,1.0,7,False,False,True,True,False,False
0.0,33.0,0.0,1933.0,12.0,188.0,1.0,0.0,0,2134.0,221,3,4.0,13.0,1.0,7,False,False,True,True,False,False
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,221,4,4.0,13.0,1.0,7,False,False,True,True,False,False
0.0,41.0,0.0,1230.0,0.0,301.0,43.0,1023.0,0,2597.0,221,5,4.0,13.0,1.0,7,False,False,True,True,False,False
0.0,16.0,0.0,915.0,0.0,221.0,234.0,0.0,0,1370.0,221,6,4.0,13.0,1.0,7,False,False,True,True,False,False
1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,221,7,4.0,13.0,1.0,7,False,False,True,True,False,False
0.0,20.0,0.0,1406.0,0.0,0.0,11.0,0.0,0,1417.0,222,1,5.0,41.0,1.0,3,False,False,True,True,False,False
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,222,2,5.0,41.0,1.0,3,False,False,True,True,False,False
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,222,3,4.0,14.0,1.0,3,False,False,True,True,False,False
0.0,21.0,0.0,0.0,2.0,665.0,0.0,9.0,0,676.0,223,1,6.0,35.0,1.0,1,True,False,False,True,False,False
0.0,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,0,1820.0,224,1,5.0,42.0,1.0,1,False,False,True,True,False,False
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,225,1,6.0,38.0,0.0,1,True,False,False,False,True,False
0.0,24.0,0.0,4.0,7.0,0.0,713.0,79.0,0,803.0,229,1,5.0,43.0,1.0,1,True,False,False,True,False,False
0.0,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,0,1806.0,231,1,5.0,44.0,1.0,1,False,False,True,True,False,False
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,232,1,6.0,36.0,1.0,1,True,False,False,False,True,False
0.0,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,0,1750.0,233,1,5.0,45.0,1.0,1,False,False,True,True,False,False
0.0,43.0,0.0,651.6323679727427,888.0,0.0,0.0,0.0,0,1539.6323679727427,234,1,5.0,50.0,0.0,1,True,False,False,True,False,False
1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,237,1,1.0,11.0,0.0,1,False,True,False,True,False,False
0.0,0.0,0.0,637.0,0.0,0.0,92.0,319.0,0,1048.0,239,1,0.0,0.0,0.0,1,False,False,True,True,False,False
1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,240,1,5.0,52.0,0.0,1,False,False,True,True,False,False
0.0,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,0,7177.0,241,1,4.0,11.0,0.0,1,False,True,False,False,False,True
0.0,18.0,0.0,313.0,1.0,691.0,283.0,0.0,0,1288.0,242,1,5.0,46.0,1.0,1,False,False,True,True,False,False
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243,1,6.0,37.0,1.0,1,True,False,False,True,False,False
1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,244,1,5.0,47.0,1.0,2,False,False,True,True,False,False
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,244,2,5.0,47.0,1.0,2,False,False,True,False,False,True
0.0,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,1,3578.0,245,1,2.0,6.0,0.0,2,False,True,False,False,False,True
0.0,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,0,12378.0,245,2,2.0,6.0,0.0,2,False,True,False,True,False,False
0.0,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,0,3261.0,246,1,3.0,8.0,0.0,1,False,False,True,True,False,False
0.0,33.0,0.0,0.0,1.0,0.0,8620.0,1063.0,0,9684.0,248,1,2.0,10.0,1.0,1,False,True,False,True,False,False
1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,250,1,6.0,38.0,1.0,1,True,False,False,False,True,False
1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,251,1,2.0,11.0,1.0,1,False,True,False,False,False,True
0.0,30.0,0.0,335.0,695.0,541.0,0.0,0.0,0,1571.0,252,1,5.0,53.0,0.0,1,True,False,False,True,False,False
0.0,29.0,0.0,272.0,615.0,0.0,0.0,1.0,0,888.0,253,1,6.0,42.0,0.0,1,True,False,False,True,False,False
0.0,21.0,0.0,702.0,172.0,408.0,2.0,6.0,1,1290.0,254,1,5.0,54.0,0.0,1,True,False,False,True,False,False
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,255,1,0.0,3.0,1.0,1,False,True,False,True,False,False
0.0,21.0,0.0,1664.0,0.0,508.6583850931677,0.0,0.0,0,2172.6583850931675,257,1,5.0,49.0,1.0,2,False,False,True,False,False,True
1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,257,2,5.0,49.0,1.0,2,False,False,True,True,False,False
0.0,22.0,0.0,0.0,0.0,313.0,299.0,92.0,0,704.0,258,1,5.0,50.0,1.0,1,True,False,False,True,False,False
0.0,26.0,0.0,0.0,4810.0,0.0,981.0,2054.0,0,7845.0,260,1,4.0,16.0,1.0,1,False,True,False,True,False,False
0.0,26.0,0.0,66.0,29.0,0.0,0.0,803.0,0,898.0,261,1,5.0,56.0,0.0,1,True,False,False,True,False,False
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,263,1,6.0,43.0,0.0,1,True,False,False,True,False,False
1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,265,1,3.0,8.0,1.0,1,False,True,False,True,False,False
0.0,13.0,0.0,118.0,0.0,0.0,754.0,1.0,0,873.0,267,1,5.0,51.0,1.0,1,True,False,False,True,False,False
0.0,47.0,0.0,0.0,231.0,592.0,0.0,0.0,1,823.0,269,1,5.0,52.0,1.0,1,True,False,False,False,False,True
0.0,63.0,0.0,0.0,25.0,128.0,0.0,1240.0,0,1393.0,270,1,5.0,59.0,0.0,1,True,False,False,True,False,False
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,275,1,3.0,9.0,1.0,1,False,True,False,False,False,True
0.0,50.0,0.0,44.0,2390.0,0.0,53.0,0.0,1,2487.0,277,1,5.0,61.0,0.0,1,True,False,False,False,False,True
0.0,35.0,0.0,0.0,0.0,0.0,888.0,861.3920265780731,0,1749.392026578073,278,1,6.0,45.0,0.0,2,True,False,False,True,False,False
0.0,45.0,0.0,0.0,97.0,0.0,14.0,333.0,0,444.0,278,2,6.0,45.0,0.0,2,True,False,False,True,False,False
0.0,19.0,0.0,0.0,0.0,2078.0,0.0,0.0,1,2078.0,281,1,5.0,63.0,0.0,1,True,False,False,True,False,False
0.0,21.0,0.0,0.0,918.0,0.0,0.0,0.0,1,918.0,282,1,5.0,54.0,1.0,1,True,False,False,True,False,False
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,283,1,6.0,46.0,0.0,2,True,False,False,False,True,False
0.0,22.0,0.0,146.0,654.0,1.0,0.0,2.0,1,803.0,283,2,5.0,64.0,0.0,2,True,False,False,True,False,False
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,285,1,4.0,16.0,0.0,2,False,True,False,True,False,False
1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,285,2,4.0,16.0,0.0,2,False,True,False,False,False,True
0.0,57.0,0.0,3.0,1281.0,29.0,162.0,13.0,0,1488.0,286,1,5.0,65.0,0.0,1,True,False,False,False,False,True
1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,287,1,1.0,12.0,0.0,2,False,True,False,False,False,True
0.0,28.0,0.0,0.0,587.0,32.0,6.0,1460.0,0,2085.0,287,2,1.0,12.0,0.0,2,False,True,False,True,False,False
0.0,19.0,0.0,0.0,0.0,0.0,0.0,828.0,0,828.0,288,1,5.0,55.0,1.0,1,True,False,False,False,False,True
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,289,1,2.0,12.0,1.0,1,False,True,False,False,False,True
0.0,26.0,0.0,0.0,4458.0,0.0,1157.0,262.0,1,5877.0,290,1,1.0,7.0,1.0,4,False,True,False,False,False,True
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,290,2,1.0,7.0,1.0,4,False,True,False,True,False,False
1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,290,3,1.0,7.0,1.0,4,False,True,False,True,False,False
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,290,4,1.0,7.0,1.0,4,False,True,False,False,False,True
0.0,40.0,0.0,0.0,6500.0,88.0,1090.0,0.0,1,7678.0,291,1,3.0,10.0,1.0,1,False,True,False,True,False,False
1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,294,1,1.0,8.0,1.0,1,False,True,False,True,False,False
0.0,24.0,0.0,90.0,2.0,1324.0,17.0,0.0,1,1433.0,297,1,6.0,47.0,0.0,1,True,False,False,True,False,False
1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,298,1,0.0,3.0,0.0,1,False,True,False,False,False,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,301,1,0.0,0.0,0.0,1,True,False,False,True,False,False
0.0,23.0,0.0,0.0,0.0,15.0,0.0,1370.0,0,1385.0,302,1,5.0,67.0,0.0,1,True,False,False,True,False,False
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,303,1,6.0,41.0,1.0,1,False,False,True,True,False,False
0.0,28.0,0.0,0.0,422.0,0.0,1851.0,5166.0,0,7439.0,304,1,4.0,18.0,1.0,1,False,True,False,True,False,False
0.0,23.0,0.0,0.0,584.0,0.0,20.0,2469.0,0,3073.0,305,1,2.0,7.0,0.0,1,False,True,False,False,False,True
0.0,23.0,0.0,368.0,175.0,259.0,1.0,101.0,0,904.0,306,1,4.0,19.0,1.0,1,True,False,False,True,False,False
0.0,18.0,0.0,0.0,0.0,1359.0,0.0,0.0,1,1359.0,307,1,5.0,59.0,1.0,1,True,False,False,True,False,False
0.0,18.0,0.0,1194.0,0.0,157.0,6.0,0.0,0,1357.0,309,1,5.0,60.0,1.0,1,True,False,False,True,False,False
0.0,0.0,0.0,651.6323679727427,230.0,0.0,4476.0,241.0,0,5598.632367972743,310,1,0.0,0.0,0.0,1,False,True,False,True,False,False
0.0,60.0,0.0,7.0,540.0,1.0,0.0,4.0,1,552.0,313,1,5.0,68.0,0.0,4,True,False,False,False,True,False
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,313,2,6.0,50.0,0.0,4,True,False,False,False,False,True
0.0,49.0,0.0,331.0,0.0,0.0,318.0,0.0,1,649.0,313,3,5.0,68.0,0.0,4,True,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,313,4,6.0,50.0,0.0,4,True,False,False,False,False,True
0.0,26.0,0.0,386.0,0.0,74.0,0.0,1330.0,0,1790.0,314,1,6.0,51.0,0.0,1,True,False,False,False,False,True
1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,315,1,6.0,42.0,1.0,1,True,False,False,False,True,False
0.0,24.0,0.0,0.0,2628.0,508.6583850931677,170.0,0.0,1,3306.6583850931675,316,1,1.0,9.0,1.0,2,False,True,False,True,False,False
1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,316,2,1.0,9.0,1.0,2,False,True,False,True,False,False
0.0,18.0,0.0,0.0,2.0,0.0,831.0706214689266,0.0,0,833.0706214689266,320,1,6.0,44.0,1.0,2,True,False,False,True,False,False
0.0,21.0,0.0,0.0,5.0,3.0,0.0,861.3920265780731,0,869.3920265780731,320,2,6.0,44.0,1.0,2,True,False,False,True,False,False
0.0,59.0,1.0,1018.0,0.0,209.0,0.0,0.0,0,1227.0,321,1,5.0,61.0,1.0,1,False,False,True,True,False,False
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,322,1,6.0,45.0,1.0,1,True,False,False,False,True,False
1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,324,1,6.0,53.0,0.0,1,True,False,False,False,False,True
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,326,1,6.0,47.0,1.0,1,True,False,False,True,False,False
0.0,0.0,0.0,17.0,0.0,784.0,0.0,2.0,1,803.0,327,1,0.0,0.0,0.0,1,True,False,False,True,False,False
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,330,1,2.0,14.0,1.0,3,False,True,False,True,False,False
0.0,32.0,0.0,247.0,4651.0,0.0,46.0,202.0,1,5146.0,330,2,2.0,14.0,1.0,3,False,True,False,True,False,False
0.0,33.0,0.0,443.0,317.0,0.0,148.0,1260.0,0,2168.0,330,3,2.0,14.0,1.0,3,False,True,False,True,False,False
0.0,25.0,0.0,0.0,0.0,251.0,0.0,552.0,0,803.0,331,1,5.0,72.0,0.0,1,True,False,False,True,False,False
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,333,1,5.0,73.0,0.0,1,False,False,True,False,False,True
0.0,29.0,0.0,5715.0,2.0,211.0,1476.0,0.0,0,7404.0,334,1,5.0,62.0,1.0,1,False,False,True,True,False,False
0.0,44.0,0.0,695.0,1.0,16.0,0.0,0.0,0,712.0,336,1,5.0,74.0,0.0,1,True,False,False,True,False,False
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,337,1,5.0,63.0,1.0,3,False,False,True,False,False,True
0.0,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,1,2460.0,337,2,5.0,63.0,1.0,3,False,False,True,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,337,3,5.0,63.0,1.0,3,False,False,True,False,False,True
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,338,1,6.0,48.0,1.0,1,True,False,False,True,False,False
1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,340,1,1.0,10.0,1.0,1,False,True,False,False,False,True
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,341,1,6.0,57.0,0.0,1,True,False,False,False,True,False
0.0,31.0,0.0,121.0,0.0,0.0,274.0,907.0,0,1302.0,343,1,5.0,76.0,0.0,1,True,False,False,False,True,False
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,345,1,4.0,21.0,1.0,1,False,False,True,True,False,False
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,346,1,6.0,59.0,0.0,1,True,False,False,False,False,True
0.0,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,0,1868.0,347,1,5.0,64.0,1.0,1,False,False,True,True,False,False
0.0,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,1,3223.0,348,1,3.0,12.0,0.0,2,False,False,True,True,False,False
0.0,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,1,2385.0,348,2,3.0,12.0,0.0,2,False,False,True,True,False,False
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,350,1,6.0,60.0,0.0,1,True,False,False,False,True,False
0.0,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,0,4976.0,352,1,5.0,78.0,0.0,1,False,False,True,True,False,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,355,1,0.0,0.0,0.0,1,True,False,False,True,False,False
1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,356,1,1.0,15.0,0.0,1,False,True,False,False,False,True
0.0,41.0,0.0,651.6323679727427,1198.0,0.0,124.0,572.0,0,2545.632367972743,357,1,5.0,65.0,1.0,1,True,False,False,True,False,False
1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,358,1,6.0,50.0,1.0,2,True,False,False,True,False,False
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,358,2,6.0,50.0,1.0,2,True,False,False,False,True,False
0.0,26.0,0.0,148.0,0.0,453.0,0.0,88.0,0,689.0,359,1,5.0,66.0,1.0,1,True,False,False,False,True,False
0.0,15.0,0.0,358.0,212.0,33.0,0.0,112.0,0,715.0,360,1,5.0,67.0,1.0,1,True,False,False,True,False,False
0.0,33.0,0.0,0.0,36.0,0.0,280.0,417.0,1,733.0,361,1,5.0,68.0,1.0,1,True,False,False,False,False,True
0.0,22.0,0.0,0.0,0.0,0.0,685.0,21.0,0,706.0,365,1,6.0,51.0,1.0,1,True,False,False,False,False,True
0.0,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,0,7405.0,368,1,5.0,82.0,0.0,2,False,False,True,True,False,False
1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,368,2,5.0,82.0,0.0,2,False,False,True,True,False,False
0.0,24.0,0.0,0.0,0.0,592.0,177.0,58.0,1,827.0,369,1,6.0,53.0,1.0,1,True,False,False,True,False,False
0.0,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,0,1559.0,370,1,5.0,83.0,0.0,1,True,False,False,True,False,False
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,371,1,5.0,84.0,0.0,1,False,False,True,True,False,False
0.0,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,0,2771.0,372,1,5.0,85.0,0.0,1,True,False,False,True,False,False
1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,373,1,6.0,62.0,0.0,1,True,False,False,True,False,False
0.0,20.0,0.0,0.0,0.0,558.0,0.0,230.0,0,788.0,375,1,4.0,22.0,0.0,1,True,False,False,True,False,False
0.0,22.0,0.0,116.0,0.0,786.0,6.0,0.0,1,908.0,376,1,6.0,54.0,1.0,1,True,False,False,True,False,False
0.0,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,0,9432.0,377,1,2.0,15.0,1.0,1,False,True,False,False,False,True
0.0,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,0,6065.0,378,1,1.0,11.0,1.0,7,False,True,False,False,False,True
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,378,2,1.0,11.0,1.0,7,False,True,False,False,False,True
0.0,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,0,10645.0,378,3,1.0,11.0,1.0,7,False,True,False,True,False,False
1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,378,4,1.0,11.0,1.0,7,False,True,False,True,False,False
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,378,5,1.0,11.0,1.0,7,False,True,False,True,False,False
0.0,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,0,4729.0,378,6,1.0,11.0,1.0,7,False,True,False,True,False,False
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,378,7,1.0,11.0,1.0,7,False,True,False,True,False,False
0.0,31.0,0.0,198.0,0.0,591.0,0.0,164.0,1,953.0,379,1,6.0,63.0,0.0,1,True,False,False,True,False,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,380,1,0.0,0.0,0.0,1,False,True,False,False,False,True
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,381,1,1.0,16.0,0.0,2,False,True,False,False,False,True
1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,381,2,1.0,16.0,0.0,2,False,True,False,False,False,True
0.0,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,0,4688.0,383,1,6.0,55.0,1.0,2,True,False,False,True,False,False
1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,383,2,6.0,55.0,1.0,2,True,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,384,1,6.0,56.0,1.0,2,True,False,False,False,False,True
0.0,14.0,0.0,3.0,0.0,881.0,25.0,0.0,1,909.0,384,2,6.0,56.0,1.0,2,True,False,False,True,False,False
0.0,23.0,0.0,13.0,747.0,0.0,0.0,128.0,0,888.0,385,1,6.0,65.0,0.0,1,True,False,False,True,False,False
1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,387,1,6.0,66.0,0.0,1,True,False,False,True,False,False
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,388,1,6.0,57.0,1.0,1,True,False,False,True,False,False
0.0,18.0,0.0,391.0,44.0,356.0,0.0,0.0,0,791.0,389,1,4.0,23.0,0.0,1,True,False,False,True,False,False
0.0,27.0,1.0,69.0,5728.0,0.0,0.0,987.0,1,6784.0,391,1,2.0,9.0,0.0,1,False,True,False,False,True,False
0.0,48.0,0.0,0.0,111.0,0.0,1508.0,0.0,0,1619.0,392,1,4.0,24.0,0.0,1,True,False,False,True,False,False
0.0,31.0,1.0,0.0,11003.0,552.0,8157.0,5688.0,0,25400.0,395,1,1.0,17.0,0.0,2,False,True,False,False,False,True
0.0,61.0,0.0,1.0,608.0,0.0,3835.0,1.0,0,4445.0,395,2,1.0,17.0,0.0,2,False,True,False,False,False,True
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,396,1,6.0,59.0,1.0,1,True,False,False,True,False,False
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,397,1,5.0,69.0,1.0,1,False,False,True,True,False,False
0.0,22.0,0.0,28.0,420.0,36.0,6011.0,3.0,0,6498.0,398,1,3.0,13.0,1.0,1,False,False,True,True,False,False
0.0,30.0,1.0,1056.0,0.0,0.0,0.0,0.0,0,1056.0,401,1,3.0,14.0,1.0,2,False,False,True,True,False,False
0.0,30.0,0.0,1770.0,0.0,0.0,13.0,0.0,0,1783.0,401,2,3.0,14.0,1.0,2,False,False,True,True,False,False
0.0,43.0,1.0,353.0,896.0,0.0,0.0,2.0,1,1251.0,403,1,3.0,13.0,0.0,1,False,False,True,True,False,False
0.0,17.0,0.0,177.0,1276.436476751801,0.0,310.0,7.0,0,1770.436476751801,405,1,5.0,89.0,0.0,1,True,False,False,False,False,True
0.0,23.0,0.0,651.6323679727427,21.0,0.0,0.0,1699.0,0,2371.632367972743,407,1,6.0,69.0,0.0,3,True,False,False,True,False,False
0.0,20.0,0.0,0.0,465.0,0.0,5.0,223.0,0,693.0,407,2,5.0,90.0,0.0,3,True,False,False,True,False,False
1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,407,3,6.0,69.0,0.0,3,True,False,False,True,False,False
0.0,35.0,0.0,1134.0,113.0,52.0,0.0,0.0,0,1299.0,408,1,4.0,25.0,0.0,1,False,False,True,True,False,False
0.0,31.0,0.0,0.0,0.0,1116.0,2.0,0.0,0,1118.0,409,1,5.0,71.0,1.0,1,False,False,True,True,False,False
0.0,21.0,0.0,0.0,150.0,0.0,567.0,0.0,0,717.0,410,1,5.0,72.0,1.0,1,True,False,False,False,False,True
0.0,16.0,0.0,691.0,0.0,101.0,140.0,0.0,0,932.0,411,1,5.0,91.0,0.0,1,True,False,False,True,False,False
0.0,60.0,0.0,0.0,7255.0,5952.0,1537.0,0.0,1,14744.0,412,1,2.0,11.0,0.0,1,False,True,False,True,False,False
0.0,18.0,0.0,0.0,157.0,0.0,352.0,60.0,0,569.0,413,1,5.0,92.0,0.0,1,True,False,False,True,False,False
1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,415,1,6.0,60.0,1.0,1,True,False,False,True,False,False
1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,417,1,1.0,18.0,0.0,3,False,True,False,False,False,True
0.0,22.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,0,7878.0,417,2,1.0,18.0,0.0,3,False,True,False,False,False,True
1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,417,3,1.0,18.0,0.0,3,False,True,False,True,False,False
0.0,32.0,0.0,8.0,3584.0,0.0,13.0,57.0,1,3662.0,423,1,1.0,19.0,0.0,1,False,True,False,True,False,False
0.0,37.0,0.0,1094.0,2.0,26.0,34.0,1.0,0,1157.0,425,1,5.0,96.0,0.0,3,False,False,True,True,False,False
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,425,2,5.0,96.0,0.0,3,False,False,True,True,False,False
1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,425,3,5.0,96.0,0.0,3,False,False,True,True,False,False
0.0,31.0,0.0,417.0,1276.436476751801,7185.0,562.0,792.0,1,10232.436476751802,427,1,4.0,26.0,0.0,1,False,True,False,True,False,False
0.0,29.0,0.0,0.0,4118.0,0.0,715.0,3139.0,1,7972.0,428,1,2.0,16.0,1.0,1,False,True,False,True,False,False
0.0,20.0,0.0,2.0,10116.0,0.0,2.0,225.0,1,10345.0,429,1,0.0,5.0,1.0,2,False,True,False,False,False,True
1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,429,2,0.0,5.0,1.0,2,False,True,False,False,False,True
0.0,29.0,0.0,0.0,1026.0,0.0,16.0,0.0,1,1042.0,430,1,5.0,75.0,1.0,1,True,False,False,True,False,False
1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,431,1,5.0,97.0,0.0,1,False,False,True,True,False,False
0.0,17.0,0.0,1483.0,10.0,0.0,0.0,0.0,0,1493.0,432,1,5.0,76.0,1.0,1,False,False,True,True,False,False
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,433,1,1.0,20.0,0.0,2,False,True,False,False,False,True
0.0,47.0,0.0,4.0,891.0,0.0,2962.0,3656.0,0,7513.0,433,2,1.0,20.0,0.0,2,False,True,False,True,False,False
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,434,1,5.0,77.0,1.0,1,False,False,True,True,False,False
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,435,1,6.0,62.0,1.0,1,True,False,False,True,False,False
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,436,1,6.0,63.0,1.0,2,True,False,False,False,False,True
0.0,56.0,0.0,46.0,11.0,0.0,622.0,0.0,0,679.0,436,2,6.0,63.0,1.0,2,True,False,False,False,True,False
0.0,39.0,0.0,382.0,0.0,22.0,467.0,0.0,0,871.0,437,1,5.0,78.0,1.0,2,True,False,False,True,False,False
0.0,40.0,0.0,7.0,0.0,840.0,26.0,0.0,0,873.0,437,2,5.0,78.0,1.0,2,True,False,False,False,True,False
1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,438,1,1.0,13.0,1.0,1,False,True,False,True,False,False
